Order_ID,Order_Date,Ship_Date,Shipping_Days,Shipping_Mode,Customer_ID,Customer_Name,Customer_Segment,City,State,Region,Category,Product_Name,Quantity,MRP,Discount_Pct,Selling_Price,Sales,Profit,Profit_Margin_Pct,Payment_Mode,Return_Status
ORD-2024-11247,29-10-2024,02-11-2024,4,Standard,CUST4281,Divya Kumar,Home Office,Hyderabad,Telangana,South,Clothing,Ethnic Saree,2,1512.53,0.27,1104.15,2208.3,514.53,23.3,Credit Card,Not Returned
ORD-2024-11861,29-10-2024,05-11-2024,7,Standard,CUST3772,Lata Agarwal,Consumer,Patna,Bihar,East,Electronics,Portable Charger,3,1802.56,0.25,1351.92,4055.76,231.18,5.7,Debit Card,Returned
ORD-2024-11956,29-10-2024,05-11-2024,7,Standard,CUST5774,Preeti Pillai,Consumer,Raipur,Chhattisgarh,Central,Sports & Fitness,Running Shoes,1,2744.56,0.16,2305.43,2305.43,419.59,18.2,Credit Card,Not Returned
ORD-2024-12863,29-10-2024,30-10-2024,1,Express,CUST6284,Amit Sharma,Consumer,Bengaluru,Karnataka,South,Sports & Fitness,Dumbbell Set 10kg,4,2344.98,0.17,1946.33,7785.32,1323.5,17,UPI,Not Returned
ORD-2024-12897,29-10-2024,31-10-2024,2,Express,CUST6251,Preeti Mishra,Consumer,Surat,Gujarat,West,Grocery,Cold Pressed Olive Oil,1,811.59,0.12,714.2,714.2,47.14,6.6,Debit Card,Not Returned
ORD-2024-13043,29-10-2024,01-11-2024,3,Express,CUST7095,Vivek Sharma,Consumer,Surat,Gujarat,West,Sports & Fitness,Running Shoes,5,3885.04,0.17,3224.58,16122.9,2918.24,18.1,Cash on Delivery,Not Returned
ORD-2024-13541,29-10-2024,03-11-2024,5,Standard,CUST2046,Deepak Joshi,Consumer,Noida,Uttar Pradesh,North,Beauty & Personal Care,Electric Face Cleanser,2,1368.71,0.28,985.47,1970.94,449.37,22.8,UPI,Not Returned
ORD-2024-13685,29-10-2024,07-11-2024,9,Economy,CUST4980,Nikhil Sinha,Corporate,Raipur,Chhattisgarh,Central,Clothing,Hoodie,1,1645.93,0.22,1283.83,1283.83,290.15,22.6,Debit Card,Returned
ORD-2024-13779,29-10-2024,31-10-2024,2,Express,CUST5808,Suresh Sinha,Consumer,Lucknow,Uttar Pradesh,North,Sports & Fitness,Gym Gloves,1,591.98,0.25,443.99,443.99,51.95,11.7,Credit Card,Not Returned
ORD-2024-13807,29-10-2024,30-10-2024,1,Express,CUST5508,Kiran Patel,Corporate,Pune,Maharashtra,West,Beauty & Personal Care,Beard Grooming Kit,1,798.07,0.2,638.46,638.46,187.71,29.4,Cash on Delivery,Not Returned
ORD-2024-13828,29-10-2024,05-11-2024,7,Standard,CUST7363,Sanjay Gupta,Consumer,Lucknow,Uttar Pradesh,North,Home & Kitchen,Electric Kettle,1,1159.26,0.27,846.26,846.26,112.55,13.3,Net Banking,Not Returned
ORD-2024-14118,29-10-2024,02-11-2024,4,Standard,CUST1021,Ananya Iyer,Corporate,Mumbai,Maharashtra,West,Clothing,Hoodie,2,1474.42,0.24,1120.56,2241.12,490.81,21.9,Cash on Delivery,Not Returned
ORD-2024-14508,29-10-2024,03-11-2024,5,Standard,CUST2568,Meena Verma,Consumer,Indore,Madhya Pradesh,Central,Beauty & Personal Care,Vitamin C Serum,1,884.26,0.21,698.57,698.57,190.01,27.2,UPI,Not Returned
ORD-2024-14523,29-10-2024,05-11-2024,7,Standard,CUST1343,Preeti Nair,Consumer,Raipur,Chhattisgarh,Central,Grocery,Mixed Dry Fruits 500g,2,592.66,0.13,515.61,1031.22,28.87,2.8,Debit Card,Not Returned
ORD-2024-14589,29-10-2024,29-10-2024,0,Same Day,CUST5675,Suresh Gupta,Consumer,Agartala,Tripura,Northeast,Home & Kitchen,Stainless Steel Bottle,2,610.25,0.25,457.69,915.38,83.3,9.1,UPI,Returned
ORD-2024-14719,29-10-2024,29-10-2024,0,Same Day,CUST6391,Rahul Das,Consumer,Kolkata,West Bengal,East,Beauty & Personal Care,Beard Grooming Kit,1,813.76,0.29,577.77,577.77,124.22,21.5,Debit Card,Not Returned
ORD-2024-10138,30-10-2024,03-11-2024,4,Standard,CUST5625,Riya Iyer,Consumer,Hyderabad,Telangana,South,Beauty & Personal Care,Body Lotion 400ml,2,530.4,0.23,408.41,816.82,201.75,24.7,Credit Card,Not Returned
ORD-2024-10198,30-10-2024,30-10-2024,0,Same Day,CUST3848,Aditya Tiwari,Consumer,Ranchi,Jharkhand,East,Clothing,Winter Jacket,5,2749.92,0.24,2089.94,10449.7,2069.04,19.8,Debit Card,Returned
ORD-2024-10388,30-10-2024,05-11-2024,6,Standard,CUST4728,Sneha Bose,Consumer,Raipur,Chhattisgarh,Central,Home & Kitchen,Electric Kettle,1,926.48,0.22,722.65,722.65,104.78,14.5,UPI,Not Returned
ORD-2024-10456,30-10-2024,03-11-2024,4,Standard,CUST5626,Shreya Agarwal,Consumer,Gurgaon,Haryana,North,Electronics,USB-C Hub,5,736.06,0.18,603.57,3017.85,241.43,8,Net Banking,Not Returned
ORD-2024-10494,30-10-2024,06-11-2024,7,Standard,CUST3280,Kiran Reddy,Consumer,Surat,Gujarat,West,Grocery,Cold Pressed Olive Oil,1,753.54,0.16,632.97,632.97,12.66,2,Debit Card,Not Returned
ORD-2024-11319,30-10-2024,31-10-2024,1,Express,CUST5241,Pooja Shah,Consumer,Bengaluru,Karnataka,South,Beauty & Personal Care,Beard Grooming Kit,3,829.96,0.27,605.87,1817.61,534.38,29.4,Cash on Delivery,Not Returned
ORD-2024-11436,30-10-2024,08-11-2024,9,Economy,CUST5803,Kiran Kumar,Consumer,Chennai,Tamil Nadu,South,Home & Kitchen,Non-Stick Cookware Set,1,2860.7,0.26,2116.92,2116.92,387.4,18.3,UPI,Exchanged
ORD-2024-11897,30-10-2024,30-10-2024,0,Same Day,CUST4714,Arjun Verma,Consumer,Pune,Maharashtra,West,Home & Kitchen,LED Desk Lamp,1,1228.51,0.24,933.67,933.67,182.07,19.5,UPI,Returned
ORD-2024-12340,30-10-2024,02-11-2024,3,Express,CUST9946,Divya Rao,Small Business,Imphal,Manipur,Northeast,Electronics,Portable Charger,1,2388.41,0.23,1839.08,1839.08,185.75,10.1,UPI,Not Returned
ORD-2024-12344,30-10-2024,04-11-2024,5,Standard,CUST9509,Amit Verma,Corporate,Agartala,Tripura,Northeast,Electronics,Gaming Mouse,1,2337.7,0.27,1706.52,1706.52,64.85,3.8,Cash on Delivery,Not Returned
ORD-2024-12454,30-10-2024,06-11-2024,7,Standard,CUST2570,Riya Chopra,Consumer,Bengaluru,Karnataka,South,Beauty & Personal Care,Vitamin C Serum,1,598.76,0.22,467.03,467.03,131.24,28.1,UPI,Not Returned
ORD-2024-12473,30-10-2024,30-10-2024,0,Same Day,CUST7556,Anjali Tiwari,Consumer,Bengaluru,Karnataka,South,Home & Kitchen,Mattress Protector,5,1616.7,0.17,1341.86,6709.3,1227.8,18.3,Net Banking,Exchanged
ORD-2024-13002,30-10-2024,04-11-2024,5,Standard,CUST1276,Sneha Malhotra,Corporate,Gurgaon,Haryana,North,Home & Kitchen,Air Fryer 4L,4,5484.05,0.18,4496.92,17987.68,3615.52,20.1,UPI,Not Returned
ORD-2024-13008,30-10-2024,10-11-2024,11,Economy,CUST9549,Rahul Sharma,Consumer,Delhi,Delhi,North,Home & Kitchen,Non-Stick Cookware Set,1,3071.88,0.29,2181.03,2181.03,207.2,9.5,Debit Card,Not Returned
ORD-2024-13072,30-10-2024,05-11-2024,6,Economy,CUST6667,Lata Mehta,Home Office,Bengaluru,Karnataka,South,Home & Kitchen,Non-Stick Cookware Set,1,1867.24,0.29,1325.74,1325.74,108.71,8.2,Net Banking,Not Returned
ORD-2024-13320,30-10-2024,06-11-2024,7,Economy,CUST6545,Kiran Shah,Consumer,Ahmedabad,Gujarat,West,Clothing,Kids Frock,1,583.16,0.31,402.38,402.38,84.1,20.9,Credit Card,Not Returned
ORD-2024-13399,30-10-2024,05-11-2024,6,Standard,CUST3243,Kiran Nair,Corporate,Chennai,Tamil Nadu,South,Clothing,Denim Jeans,1,2462.38,0.23,1896.03,1896.03,474.01,25,UPI,Not Returned
ORD-2024-13405,30-10-2024,30-10-2024,0,Same Day,CUST1320,Sunita Bose,Consumer,Mumbai,Maharashtra,West,Clothing,Women's Kurti,1,836.79,0.28,602.49,602.49,138.57,23,Debit Card,Not Returned
ORD-2024-13443,30-10-2024,31-10-2024,1,Express,CUST2183,Amit Gupta,Corporate,Ahmedabad,Gujarat,West,Home & Kitchen,Water Purifier Filter,1,1083.31,0.22,844.98,844.98,155.48,18.4,Debit Card,Not Returned
ORD-2024-13696,30-10-2024,03-11-2024,4,Standard,CUST4106,Manish Malhotra,Consumer,Bengaluru,Karnataka,South,Sports & Fitness,Dumbbell Set 10kg,2,2633.28,0.25,1974.96,3949.92,572.74,14.5,UPI,Returned
ORD-2024-13701,30-10-2024,06-11-2024,7,Standard,CUST2625,Kavya Verma,Consumer,Mumbai,Maharashtra,West,Grocery,Cold Pressed Olive Oil,2,876.75,0.2,701.4,1402.8,74.35,5.3,Net Banking,Not Returned
ORD-2024-14161,30-10-2024,01-11-2024,2,Express,CUST7401,Divya Shah,Home Office,Bengaluru,Karnataka,South,Grocery,Premium Green Tea,1,335.65,0.14,288.66,288.66,5.77,2,EMI,Not Returned
ORD-2024-14382,30-10-2024,01-11-2024,2,Express,CUST1857,Priya Bose,Consumer,Delhi,Delhi,North,Grocery,Desi Ghee 1L,2,887.66,0.15,754.51,1509.02,52.82,3.5,Net Banking,Not Returned
ORD-2024-14410,30-10-2024,10-11-2024,11,Economy,CUST3875,Shreya Mishra,Consumer,Chennai,Tamil Nadu,South,Electronics,Bluetooth Speaker,2,1520.18,0.24,1155.34,2310.68,159.44,6.9,EMI,Not Returned
ORD-2024-14562,30-10-2024,06-11-2024,7,Standard,CUST5213,Lata Patel,Consumer,Bhopal,Madhya Pradesh,Central,Beauty & Personal Care,Face Wash Combo,1,201.5,0.25,151.12,151.12,40.5,26.8,UPI,Not Returned
ORD-2024-14732,30-10-2024,08-11-2024,9,Economy,CUST8843,Amit Rao,Consumer,Chennai,Tamil Nadu,South,Grocery,Whole Wheat Atta 10kg,1,410.68,0.17,340.86,340.86,6.82,2,Cash on Delivery,Not Returned
ORD-2024-14833,30-10-2024,30-10-2024,0,Same Day,CUST4178,Sonal Singh,Consumer,Pune,Maharashtra,West,Beauty & Personal Care,Body Lotion 400ml,1,373.25,0.21,294.87,294.87,93.77,31.8,UPI,Not Returned
ORD-2024-10052,31-10-2024,05-11-2024,5,Standard,CUST9785,Anjali Sharma,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Mixed Dry Fruits 500g,5,495.84,0.15,421.46,2107.3,42.15,2,Debit Card,Not Returned
ORD-2024-10238,31-10-2024,02-11-2024,2,Express,CUST4471,Meena Shah,Corporate,Chennai,Tamil Nadu,South,Clothing,Women's Kurti,2,1268.75,0.26,938.88,1877.76,309.83,16.5,UPI,Not Returned
ORD-2024-10508,31-10-2024,08-11-2024,8,Economy,CUST2704,Rohit Mishra,Corporate,Bengaluru,Karnataka,South,Sports & Fitness,Yoga Mat 6mm,2,845.85,0.16,710.51,1421.02,365.2,25.7,Debit Card,Not Returned
ORD-2024-10769,31-10-2024,01-11-2024,1,Express,CUST5098,Vikram Malhotra,Consumer,Gurgaon,Haryana,North,Grocery,Premium Green Tea,1,214.34,0.16,180.05,180.05,11.88,6.6,UPI,Not Returned
ORD-2024-10786,31-10-2024,07-11-2024,7,Economy,CUST7103,Arjun Bose,Corporate,Bengaluru,Karnataka,South,Clothing,Sports T-Shirt,1,880.58,0.29,625.21,625.21,93.78,15,UPI,Exchanged
ORD-2024-11021,31-10-2024,06-11-2024,6,Standard,CUST2859,Arjun Iyer,Consumer,Noida,Uttar Pradesh,North,Electronics,Laptop Stand,1,725.31,0.23,558.49,558.49,11.17,2,Net Banking,Not Returned
ORD-2024-11146,31-10-2024,04-11-2024,4,Standard,CUST2128,Divya Kumar,Corporate,Bhubaneswar,Odisha,East,Sports & Fitness,Yoga Mat 6mm,1,757.82,0.26,560.79,560.79,72.9,13,UPI,Not Returned
ORD-2024-11572,31-10-2024,07-11-2024,7,Standard,CUST9509,Amit Verma,Corporate,Lucknow,Uttar Pradesh,North,Clothing,Denim Jeans,2,2146.81,0.24,1631.58,3263.16,727.68,22.3,Credit Card,Returned
ORD-2024-11839,31-10-2024,02-11-2024,2,Express,CUST3105,Riya Agarwal,Consumer,Surat,Gujarat,West,Beauty & Personal Care,Vitamin C Serum,1,1110.19,0.25,832.64,832.64,247.29,29.7,UPI,Exchanged
ORD-2024-11967,31-10-2024,11-11-2024,11,Economy,CUST3794,Rohit Chopra,Corporate,Gurgaon,Haryana,North,Electronics,Wireless Earbuds,5,2479.83,0.19,2008.66,10043.3,723.12,7.2,Net Banking,Returned
ORD-2024-12993,31-10-2024,06-11-2024,6,Standard,CUST4311,Pooja Saxena,Corporate,Lucknow,Uttar Pradesh,North,Clothing,Winter Jacket,2,2142.33,0.26,1585.32,3170.64,738.76,23.3,Debit Card,Not Returned
ORD-2024-14799,31-10-2024,09-11-2024,9,Economy,CUST5630,Preeti Kumar,Consumer,Pune,Maharashtra,West,Electronics,Portable Charger,1,1505,0.26,1113.7,1113.7,22.27,2,Credit Card,Not Returned
ORD-2024-10318,01-11-2024,08-11-2024,7,Standard,CUST6563,Suresh Pillai,Consumer,Nagpur,Maharashtra,Central,Beauty & Personal Care,Beard Grooming Kit,1,1070.35,0.21,845.58,845.58,273.12,32.3,EMI,Not Returned
ORD-2024-10545,01-11-2024,01-11-2024,0,Same Day,CUST7316,Gaurav Chopra,Consumer,Mumbai,Maharashtra,West,Sports & Fitness,Dumbbell Set 10kg,1,1515.04,0.21,1196.88,1196.88,196.29,16.4,Credit Card,Not Returned
ORD-2024-10853,01-11-2024,05-11-2024,4,Standard,CUST7435,Arjun Bose,Consumer,Kochi,Kerala,South,Home & Kitchen,Air Fryer 4L,1,7043.63,0.23,5423.6,5423.6,656.26,12.1,UPI,Not Returned
ORD-2024-11080,01-11-2024,08-11-2024,7,Standard,CUST7653,Priya Kumar,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Basmati Rice 5kg,2,430.76,0.12,379.07,758.14,15.16,2,Net Banking,Not Returned
ORD-2024-11098,01-11-2024,05-11-2024,4,Standard,CUST6781,Rajesh Iyer,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Denim Jeans,1,1690.42,0.29,1200.2,1200.2,226.84,18.9,UPI,Not Returned
ORD-2024-12003,01-11-2024,01-11-2024,0,Same Day,CUST7207,Sanjay Verma,Corporate,Ahmedabad,Gujarat,West,Electronics,Wireless Earbuds,3,2067.85,0.19,1674.96,5024.88,547.71,10.9,EMI,Not Returned
ORD-2024-12085,01-11-2024,07-11-2024,6,Standard,CUST7649,Priya Saxena,Consumer,Ranchi,Jharkhand,East,Grocery,Premium Green Tea,5,478.43,0.17,397.1,1985.5,89.35,4.5,UPI,Not Returned
ORD-2024-12270,01-11-2024,02-11-2024,1,Express,CUST1322,Manish Patel,Consumer,Pune,Maharashtra,West,Clothing,Sports T-Shirt,2,677.51,0.26,501.36,1002.72,209.57,20.9,Credit Card,Not Returned
ORD-2024-12306,01-11-2024,04-11-2024,3,Express,CUST1446,Sneha Kumar,Small Business,Shillong,Meghalaya,Northeast,Home & Kitchen,Mattress Protector,4,1282.77,0.23,987.73,3950.92,584.74,14.8,UPI,Not Returned
ORD-2024-12644,01-11-2024,04-11-2024,3,Express,CUST6136,Kiran Sharma,Corporate,Bhopal,Madhya Pradesh,Central,Grocery,Organic Honey 500g,2,254.83,0.17,211.51,423.02,8.46,2,UPI,Returned
ORD-2024-12806,01-11-2024,10-11-2024,9,Economy,CUST6853,Kavya Mishra,Corporate,Delhi,Delhi,North,Electronics,USB-C Hub,2,1311.94,0.2,1049.55,2099.1,176.32,8.4,Credit Card,Not Returned
ORD-2024-12919,01-11-2024,01-11-2024,0,Same Day,CUST8606,Shreya Nair,Consumer,Noida,Uttar Pradesh,North,Sports & Fitness,Dumbbell Set 10kg,1,1925.39,0.23,1482.55,1482.55,255,17.2,Credit Card,Not Returned
ORD-2024-13154,01-11-2024,03-11-2024,2,Express,CUST3305,Lata Singh,Consumer,Kochi,Kerala,South,Beauty & Personal Care,Body Lotion 400ml,1,465.11,0.21,367.44,367.44,104.72,28.5,Net Banking,Not Returned
ORD-2024-13162,01-11-2024,03-11-2024,2,Express,CUST1524,Sonal Mishra,Consumer,Lucknow,Uttar Pradesh,North,Electronics,Portable Charger,1,1673.23,0.21,1321.85,1321.85,40.98,3.1,Credit Card,Returned
ORD-2024-13356,01-11-2024,03-11-2024,2,Express,CUST8751,Lata Saxena,Consumer,Mumbai,Maharashtra,West,Clothing,Ethnic Saree,1,1108.12,0.34,731.36,731.36,149.93,20.5,Net Banking,Not Returned
ORD-2024-13872,01-11-2024,02-11-2024,1,Express,CUST6267,Sunita Tiwari,Small Business,Hyderabad,Telangana,South,Beauty & Personal Care,Sunscreen SPF 50,2,519.33,0.27,379.11,758.22,191.83,25.3,UPI,Not Returned
ORD-2024-14340,01-11-2024,01-11-2024,0,Same Day,CUST8886,Shreya Sharma,Corporate,Hyderabad,Telangana,South,Sports & Fitness,Protein Shaker,1,482.3,0.23,371.37,371.37,78.36,21.1,Cash on Delivery,Not Returned
ORD-2024-14540,01-11-2024,07-11-2024,6,Standard,CUST2144,Aarav Sinha,Consumer,Surat,Gujarat,West,Electronics,Smartwatch,2,10842.46,0.17,8999.24,17998.48,1403.88,7.8,UPI,Not Returned
ORD-2024-14791,01-11-2024,03-11-2024,2,Express,CUST3447,Shreya Chopra,Consumer,Noida,Uttar Pradesh,North,Electronics,Bluetooth Speaker,1,1720.89,0.2,1376.71,1376.71,108.76,7.9,UPI,Not Returned
ORD-2024-14804,01-11-2024,03-11-2024,2,Express,CUST4527,Suresh Kumar,Consumer,Kochi,Kerala,South,Beauty & Personal Care,Vitamin C Serum,2,852.12,0.28,613.53,1227.06,353.39,28.8,Net Banking,Not Returned
ORD-2024-10098,02-11-2024,09-11-2024,7,Standard,CUST1911,Sonal Kumar,Corporate,Bhubaneswar,Odisha,East,Grocery,Mixed Dry Fruits 500g,2,736.35,0.12,647.99,1295.98,25.92,2,Credit Card,Not Returned
ORD-2024-10108,02-11-2024,02-11-2024,0,Same Day,CUST8054,Divya Verma,Small Business,Kochi,Kerala,South,Home & Kitchen,Air Fryer 4L,1,6137.14,0.2,4909.71,4909.71,598.98,12.2,Credit Card,Not Returned
ORD-2024-10264,02-11-2024,08-11-2024,6,Standard,CUST4205,Meena Pandey,Home Office,Noida,Uttar Pradesh,North,Home & Kitchen,Bedsheet Set King,1,2042.17,0.27,1490.78,1490.78,138.64,9.3,UPI,Not Returned
ORD-2024-10813,02-11-2024,05-11-2024,3,Express,CUST8308,Aarav Singh,Corporate,Ahmedabad,Gujarat,West,Clothing,Women's Kurti,1,648.24,0.32,440.8,440.8,61.27,13.9,Cash on Delivery,Not Returned
ORD-2024-10864,02-11-2024,12-11-2024,10,Economy,CUST8196,Gaurav Reddy,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Organic Honey 500g,1,449.29,0.17,372.91,372.91,7.83,2.1,Debit Card,Not Returned
ORD-2024-10917,02-11-2024,02-11-2024,0,Same Day,CUST8395,Amit Gupta,Consumer,Patna,Bihar,East,Grocery,Cold Pressed Olive Oil,1,731.17,0.16,614.18,614.18,21.5,3.5,UPI,Exchanged
ORD-2024-11123,02-11-2024,03-11-2024,1,Express,CUST2182,Manish Kumar,Corporate,Noida,Uttar Pradesh,North,Electronics,Laptop Stand,4,1442.76,0.25,1082.07,4328.28,168.8,3.9,UPI,Not Returned
ORD-2024-11694,02-11-2024,03-11-2024,1,Express,CUST3603,Priya Mehta,Consumer,Gurgaon,Haryana,North,Electronics,Wireless Earbuds,1,2332.97,0.25,1749.73,1749.73,124.23,7.1,Credit Card,Not Returned
ORD-2024-11945,02-11-2024,03-11-2024,1,Express,CUST7882,Deepak Bose,Small Business,Nagpur,Maharashtra,Central,Beauty & Personal Care,Beard Grooming Kit,1,1301.97,0.23,1002.52,1002.52,320.81,32,Debit Card,Not Returned
ORD-2024-12304,02-11-2024,06-11-2024,4,Standard,CUST5172,Rajesh Bose,Consumer,Gurgaon,Haryana,North,Beauty & Personal Care,Body Lotion 400ml,1,424.58,0.28,305.7,305.7,71.23,23.3,Credit Card,Not Returned
ORD-2024-12433,02-11-2024,02-11-2024,0,Same Day,CUST6340,Rajesh Pillai,Small Business,Chennai,Tamil Nadu,South,Electronics,Smartwatch,1,9824.4,0.19,7957.76,7957.76,413.8,5.2,UPI,Exchanged
ORD-2024-12563,02-11-2024,11-11-2024,9,Economy,CUST2529,Divya Rao,Consumer,Kochi,Kerala,South,Clothing,Men's Formal Shirt,3,1229.37,0.27,897.44,2692.32,463.08,17.2,Credit Card,Returned
ORD-2024-12884,02-11-2024,04-11-2024,2,Express,CUST9619,Sanjay Malhotra,Consumer,Chennai,Tamil Nadu,South,Beauty & Personal Care,Hair Growth Oil,1,604.33,0.23,465.33,465.33,155.89,33.5,Credit Card,Not Returned
ORD-2024-13389,02-11-2024,02-11-2024,0,Same Day,CUST1740,Preeti Shah,Consumer,Hyderabad,Telangana,South,Grocery,Basmati Rice 5kg,2,449.4,0.16,377.5,755,15.1,2,UPI,Not Returned
ORD-2024-13473,02-11-2024,09-11-2024,7,Standard,CUST5093,Shreya Patel,Consumer,Chennai,Tamil Nadu,South,Beauty & Personal Care,Electric Face Cleanser,2,1447.5,0.23,1114.58,2229.16,617.48,27.7,Credit Card,Not Returned
ORD-2024-13532,02-11-2024,08-11-2024,6,Economy,CUST7940,Vivek Reddy,Consumer,Kochi,Kerala,South,Clothing,Men's Formal Shirt,5,1649.18,0.24,1253.38,6266.9,1109.24,17.7,Net Banking,Not Returned
ORD-2024-14453,02-11-2024,07-11-2024,5,Standard,CUST7004,Sonal Kumar,Small Business,Gurgaon,Haryana,North,Grocery,Basmati Rice 5kg,1,437.34,0.16,367.37,367.37,7.35,2,UPI,Not Returned
ORD-2024-14550,02-11-2024,05-11-2024,3,Express,CUST3299,Kavya Chopra,Consumer,Gurgaon,Haryana,North,Home & Kitchen,LED Desk Lamp,4,1159.21,0.2,927.37,3709.48,604.65,16.3,Net Banking,Not Returned
ORD-2024-14676,02-11-2024,06-11-2024,4,Standard,CUST9791,Aditya Iyer,Corporate,Hyderabad,Telangana,South,Clothing,Sports T-Shirt,1,535.35,0.21,422.93,422.93,92.62,21.9,UPI,Exchanged
ORD-2024-10197,03-11-2024,04-11-2024,1,Express,CUST3395,Gaurav Chopra,Consumer,Mumbai,Maharashtra,West,Home & Kitchen,Water Purifier Filter,2,1561.48,0.28,1124.27,2248.54,200.12,8.9,Net Banking,Not Returned
ORD-2024-10219,03-11-2024,03-11-2024,0,Same Day,CUST6328,Gaurav Das,Small Business,Kochi,Kerala,South,Home & Kitchen,Non-Stick Cookware Set,2,1911.55,0.2,1529.24,3058.48,406.78,13.3,Credit Card,Not Returned
ORD-2024-10480,03-11-2024,05-11-2024,2,Express,CUST2659,Rajesh Tiwari,Consumer,Hyderabad,Telangana,South,Home & Kitchen,Water Purifier Filter,5,1341.96,0.19,1086.99,5434.95,951.12,17.5,UPI,Not Returned
ORD-2024-11005,03-11-2024,15-11-2024,12,Economy,CUST7954,Pooja Iyer,Consumer,Delhi,Delhi,North,Sports & Fitness,Protein Shaker,1,619.08,0.2,495.26,495.26,82.21,16.6,Debit Card,Not Returned
ORD-2024-11389,03-11-2024,06-11-2024,3,Express,CUST4204,Sanjay Mishra,Home Office,Bengaluru,Karnataka,South,Electronics,Wireless Earbuds,2,1273.06,0.21,1005.72,2011.44,219.25,10.9,UPI,Not Returned
ORD-2024-11708,03-11-2024,09-11-2024,6,Standard,CUST1450,Vivek Iyer,Home Office,Ahmedabad,Gujarat,West,Electronics,Wireless Earbuds,2,1363.53,0.22,1063.55,2127.1,93.59,4.4,UPI,Not Returned
ORD-2024-11926,03-11-2024,08-11-2024,5,Standard,CUST1496,Aditya Chopra,Consumer,Bhopal,Madhya Pradesh,Central,Electronics,Smart TV 43 inch,2,41157.27,0.2,32925.82,65851.64,1514.59,2.3,Credit Card,Not Returned
ORD-2024-12029,03-11-2024,15-11-2024,12,Economy,CUST9708,Manish Bose,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Ethnic Saree,1,1350.74,0.27,986.04,986.04,159.74,16.2,Debit Card,Not Returned
ORD-2024-12671,03-11-2024,03-11-2024,0,Same Day,CUST9381,Sneha Pandey,Consumer,Agartala,Tripura,Northeast,Home & Kitchen,Stainless Steel Bottle,3,267.64,0.27,195.38,586.14,66.23,11.3,UPI,Not Returned
ORD-2024-12971,03-11-2024,07-11-2024,4,Standard,CUST2066,Sanjay Sinha,Corporate,Nagpur,Maharashtra,Central,Grocery,Whole Wheat Atta 10kg,1,557.87,0.11,496.5,496.5,28.3,5.7,UPI,Not Returned
ORD-2024-13340,03-11-2024,07-11-2024,4,Standard,CUST6243,Kiran Mishra,Corporate,Ahmedabad,Gujarat,West,Electronics,Portable Charger,1,1730.9,0.21,1367.41,1367.41,106.66,7.8,Net Banking,Returned
ORD-2024-13593,03-11-2024,07-11-2024,4,Standard,CUST8779,Manish Verma,Consumer,Nagpur,Maharashtra,Central,Electronics,Smartwatch,1,9855.71,0.2,7884.57,7884.57,756.92,9.6,UPI,Not Returned
ORD-2024-13954,03-11-2024,04-11-2024,1,Express,CUST7128,Sanjay Rao,Consumer,Bengaluru,Karnataka,South,Beauty & Personal Care,Body Lotion 400ml,2,562.32,0.28,404.87,809.74,174.9,21.6,UPI,Not Returned
ORD-2024-14328,03-11-2024,05-11-2024,2,Express,CUST3450,Kiran Chopra,Consumer,Hyderabad,Telangana,South,Grocery,Organic Honey 500g,4,569.43,0.18,466.93,1867.72,46.69,2.5,Cash on Delivery,Exchanged
ORD-2024-14370,03-11-2024,09-11-2024,6,Economy,CUST9938,Aarav Pandey,Consumer,Surat,Gujarat,West,Beauty & Personal Care,Sunscreen SPF 50,4,466.25,0.32,317.05,1268.2,362.71,28.6,UPI,Not Returned
ORD-2024-14455,03-11-2024,05-11-2024,2,Express,CUST6923,Arjun Tiwari,Consumer,Pune,Maharashtra,West,Electronics,Smartwatch,3,9516.1,0.19,7708.04,23124.12,2104.29,9.1,Debit Card,Not Returned
ORD-2024-14509,03-11-2024,07-11-2024,4,Standard,CUST3223,Gaurav Singh,Corporate,Delhi,Delhi,North,Grocery,Mixed Dry Fruits 500g,3,644.41,0.17,534.86,1604.58,32.09,2,UPI,Not Returned
ORD-2024-14565,03-11-2024,09-11-2024,6,Standard,CUST4339,Sonal Rao,Corporate,Shillong,Meghalaya,Northeast,Home & Kitchen,Bedsheet Set King,2,1643.66,0.22,1282.05,2564.1,335.9,13.1,Credit Card,Not Returned
ORD-2024-14866,03-11-2024,06-11-2024,3,Express,CUST1477,Rajesh Chopra,Consumer,Pune,Maharashtra,West,Beauty & Personal Care,Lip Care Set,2,392.07,0.21,309.74,619.48,195.76,31.6,UPI,Not Returned
ORD-2024-14912,03-11-2024,03-11-2024,0,Same Day,CUST7296,Aditya Kumar,Consumer,Pune,Maharashtra,West,Grocery,Whole Wheat Atta 10kg,1,520.73,0.15,442.62,442.62,8.85,2,UPI,Not Returned
ORD-2024-14986,03-11-2024,13-11-2024,10,Economy,CUST7952,Vikram Malhotra,Consumer,Ahmedabad,Gujarat,West,Grocery,Basmati Rice 5kg,2,597.25,0.09,543.5,1087,82.61,7.6,EMI,Not Returned
